"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI56_003112-T1",7.22279,5.51313,5.1587,5.52715,5.5978,5.66291,26.1951,27.7603,8.20193,9.96405,11.5754,11.6128,9.27685,14.8005
"HMI56_003115-T1",7.46055,4.81699,8.50393,4.19749,5.58643,4.7654,6.34286,3.58333,5.61146,13.0338,12.7461,12.594,8.48364,16.319
"HMI56_003118-T1",0.889198,2.29778,2.15388,2.3954,2.06093,2.17788,3.10089,2.03022,2.75606,2.75773,5.03139,6.53985,4.36686,4.31609
"HMI56_003122-T1",0,0,0,4.81248,0,0,3.29975,3.95383,0,0,0,0,2.01959,6.70192
"HMI56_003127-T1",0.480849,0,0.187311,0,0,0,0.240144,0,0.207854,0,0.401735,0.279757,0.160532,0.489878
"HMI56_003130-T1",190.827,173.979,141.812,124.461,190.538,187.151,462.96,479.152,193.03,213.057,284.257,258.902,227.813,302.687
"HMI56_003131-T1",0.257837,0.234174,0.0965639,0.174639,0.265206,0.631858,10.1982,7.78853,5.86252,9.01194,6.63594,6.49302,9.17058,14.6357
"HMI56_003132-T1",172.401,111.755,120.929,130.257,145.244,163.618,3.11586,4.1098,14.699,28.5023,26.3851,28.2917,20.5355,25.4391
"HMI56_003133-T1",4.93881,5.30113,9.9389,10.5979,9.12956,4.17583,29.73,21.3386,50.976,38.192,52.7818,44.571,42.8393,76.6459
"HMI56_003141-T1",16.6159,19.757,14.4286,41.5694,12.8252,24.6361,64.171,66.9908,55.5498,48.7842,54.4093,28.9952,42.5939,36.6351
"HMI56_003144-T1",6.65633,3.15907,10.7328,5.06162,3.75116,4.21118,11.2117,8.19697,9.67606,10.1414,24.4053,27.8548,28.247,41.793
"HMI56_003145-T1",0,0.42005,0.184659,0.324053,0,0,4.63325,4.62009,2.92079,4.57224,2.78689,1.94771,3.85019,3.00583
"HMI56_003146-T1",0.732052,0,2.58291,0.753737,0.380953,0,3.52752,3.64532,13.8308,28.219,54.8696,50.265,38.4815,36.3994
"HMI56_003147-T1",19.187,8.37324,12.1719,13.4199,12.3796,12.2992,41.0593,44.3998,8.23597,0.486686,10.588,11.3544,7.28541,8.06007
"HMI56_003155-T1",0,1.4003,5.36643,3.92265,0.57306,0.616183,0.710733,0.767493,4.08221,0,3.90546,6.60666,5.90179,2.61202
"HMI56_003158-T1",4.08054,2.38991,6.0633,5.56902,3.48227,2.02817,2.84292,4.45417,0.966682,6.99332,2.80682,2.87057,3.70864,4.05782
"HMI56_003162-T1",8.9592,11.7445,17.4684,16.2053,12.6239,11.6605,17.0181,16.0825,17.3939,24.0502,31.7407,30.2072,27.2116,39.6955
"HMI56_003165-T1",104.649,82.0872,79.9045,80.3567,93.1551,82.0209,284.323,277.24,136.697,147.065,202.953,205.199,137.704,197.679
"HMI56_003166-T1",25.3021,71.9335,108.367,84.8066,76.866,96.1444,111.766,113.646,177.902,212.208,186.437,184.969,180.664,198.573
"HMI56_003167-T1",3.69885,1.44437,1.19651,1.06726,1.22075,2.73769,5.54408,4.97628,17.2381,28.6156,22.1835,23.3949,20.5182,28.7842
"HMI56_003176-T1",18.0619,6.43902,7.80356,7.07154,10.8592,2.65563,35.8545,40.5239,18.0121,20.6501,25.0434,21.653,16.1925,16.9168
"HMI56_003177-T1",110.031,116.84,128.879,107.869,135.784,115.378,280.891,270.087,166.923,159.239,224.359,237.055,185.834,264.222
"HMI56_003180-T1",119.063,103.827,120.713,93.7442,134.499,125.239,201.599,219.855,127.247,172.737,228.705,210.848,169.092,226.854
"HMI56_003185-T1",18.4135,11.9858,23.7184,22.1829,20.517,23.9444,19.6406,17.5723,30.6561,31.0142,43.7746,35.568,35.2249,36.3936
"HMI56_003188-T1",0,3.5011,2.0473,0,0,0,0.809182,0,1.37709,0,0.653706,2.92362,0.794926,0
"HMI56_003195-T1",5.14434,0,0,0,2.06709,2.94213,0,2.57963,2.11887,0,1.02624,0.490092,1.25072,2.45623
"HMI56_003200-T1",28.9987,20.2681,19.6184,16.9894,27.1046,24.1871,239.994,269.178,21.6287,24.3843,43.1859,40.6675,34.7714,43.8507
"HMI56_003202-T1",0.604807,0.548495,2.98576,1.5578,0.155891,0.496669,7.4952,6.18312,40.06,36.102,46.0806,42.5835,43.595,55.8781
"HMI56_003208-T1",31.1645,58.9249,72.7851,56.8678,54.842,59.9097,153.927,217.173,73.0666,56.7463,77.0526,92.4817,62.9463,85.6883
"HMI56_003210-T1",5.8874,10.6359,20.6109,19.7995,11.3435,13.4807,27.661,31.4813,28.9302,34.1081,42.9308,41.1088,42.0081,38.3464
"HMI56_003213-T1",16.578,13.0268,16.362,19.5939,15.3592,14.6467,81.3264,94.3175,32.0509,49.8466,37.8405,37.6926,47.8434,44.9009
"HMI56_003216-T1",57.1396,14.915,9.27032,6.26306,8.84237,2.35618,2.74687,0,3.49345,0,2.20654,4.90827,9.10976,1.28005
"HMI56_003217-T1",34.5401,26.6964,44.8674,29.04,33.9015,32.3167,73.789,90.3195,51.5411,76.6751,72.2829,67.5874,61.4754,74.5213
"HMI56_003218-T1",1252.31,982.795,1180.12,1080.43,1158.75,1178.5,711.43,731.941,1229.03,1245.47,1779.71,1774.76,1544.44,1731.35
"HMI56_003225-T1",41.783,28.3669,35.1899,41.2455,39.8741,36.6876,214.571,236.947,55.6415,66.1221,73.6817,70.3224,59.6451,59.1601
"HMI56_003234-T1",146.125,117.871,113.011,73.947,112.006,127.33,471.859,452.983,149.809,75.1829,320.818,294.601,197.506,259.601
"HMI56_003235-T1",35.8238,26.2444,25.7496,27.388,33.5863,31.9782,19.7635,17.4603,18.6739,26.0552,30.0068,32.1355,29.6684,51.4683
"HMI56_003240-T1",3.80168,0,6.60956,3.2382,5.66391,3.87935,6.62508,1.83937,1.69713,3.46758,3.74422,6.85835,3.46234,8.51612
"HMI56_003241-T1",8.94179,3.15128,4.43802,5.05095,4.49668,5.38042,40.1352,48.4655,7.69842,15.9407,13.8492,13.2584,12.323,16.5747
"HMI56_003244-T1",44.2736,38.0281,32.8688,32.0409,36.3025,50.3654,66.2578,62.3439,45.4551,52.9078,48.6401,52.1408,40.7376,45.4104
"HMI56_003248-T1",0,0.683692,1.74211,2.31014,1.1052,4.6897,7.73168,5.04834,14.2749,8.13219,16.6229,18.3848,16.1077,12.6287
"HMI56_003250-T1",0,4.93328,4.76002,0,11.2623,16.4198,16.5972,6.23929,2.65303,0,7.71275,10.1746,0,8.48775
"HMI56_003252-T1",86.0105,47.7126,67.2256,80.611,78.7632,58.6258,54.9573,47.7135,97.0317,101.771,114.507,102.033,97.6767,184.491
"HMI56_003253-T1",25.3242,25.8267,83.154,115.676,66.7945,65.348,313.544,245.217,167.552,196.381,164.743,216.738,170.73,195.731
"HMI56_003254-T1",27.6214,20.3813,36.4694,17.8203,26.6195,22.8129,68.8681,71.0132,99.7683,103.689,151.95,154.625,114.882,198.449
"HMI56_003255-T1",0,6.26348,0,0,9.2727,0,1.44419,0,3.67862,21.7349,3.48769,5.16542,5.4574,12.121
"HMI56_003256-T1",189.571,192.386,88.2823,81.0696,171.599,97.9151,449.094,394.751,349.371,152.154,326.52,273.808,251.748,206.277
"HMI56_003259-T1",27.1919,20.6956,36.9215,25.4015,25.1009,21.5538,32.5733,36.4248,32.2059,31.6099,36.3082,35.2188,37.7054,33.8129
"HMI56_003260-T1",80.2553,64.4572,116.767,102.686,77.7056,82.1087,96.0374,104.036,192.541,242.56,236.378,236.76,195.322,203.74
"HMI56_003267-T1",143.744,143.565,167.522,168.23,143.195,138.461,272.871,251.615,188.901,190.113,234.919,230.307,238.711,228.822
"HMI56_003269-T1",150.672,174.669,213.184,214.48,217.9,211.574,168.673,151.361,251.847,269.3,359.019,400.543,307.614,484.301
"HMI56_003280-T1",17.14,7.72504,9.17399,10.8201,9.46952,11.7318,10.9111,11.4941,12.0748,11.812,14.2796,13.8661,13.0508,16.9234
"HMI56_003281-T1",206.68,184.26,193.035,180.678,202.654,217.969,265.649,263.587,145.26,145.007,237.888,261.752,195.427,272.869
"HMI56_003284-T1",367.855,479.861,502.751,593.101,375.377,414.715,896.62,686.235,691.855,646.665,869.567,832.897,827.08,704.389
"HMI56_003288-T1",11.1181,8.29485,6.89737,9.27521,17.0093,12.7725,8.97892,6.91782,4.70864,8.60048,12.8353,10.5227,11.8163,13.2412
"HMI56_003309-T1",0,0.155591,0.195025,0,0.133033,0.1403,1.52042,0.548971,2.17185,0.534107,2.55885,2.0691,1.59987,1.76011
"HMI56_003320-T1",14.4106,12.043,26.0794,19.1104,15.9387,14.1715,70.5,70.0092,31.9348,31.7064,43.2617,40.3992,34.7071,33.8676
"HMI56_003325-T1",0,14.3881,10.7252,13.373,6.88614,4.55894,4.16177,3.00661,4.97233,0,7.73215,9.55277,7.29399,12.3065
"HMI56_003326-T1",2.58796,1.84792,3.36909,0.956608,2.84569,3.83601,4.48821,9.1105,2.1153,6.48911,3.66224,5.5275,5.24116,4.65788
"HMI56_003330-T1",86.9424,71.6447,89.1608,83.0376,83.2618,82.7855,147.056,164.685,159.164,191.939,180.705,183.502,167.871,210.033
"HMI56_003336-T1",6.84402,5.63994,9.08491,9.21089,5.30767,6.25089,26.356,27.059,13.6834,10.4637,60.9078,55.1359,143.338,104.728
"HMI56_003337-T1",2.5358,4.63064,9.50757,8.1799,3.43501,1.57532,11.8261,12.1215,37.5351,51.813,49.1401,53.9454,51.2573,62.6684
"HMI56_003338-T1",35.9566,32.1011,55.9289,55.9066,40.0884,31.8655,87.6032,93.6778,78.3371,104.794,81.909,89.9833,90.1821,85.6059
"HMI56_003339-T1",0,0.435391,0.718157,0.323367,0.368204,0,0.56052,0,0.75753,0.504541,1.46529,0.838391,1.09068,0.999998
"HMI56_003340-T1",27.9262,11.305,15.6986,18.4687,14.6759,14.5728,87.7155,120.707,32.8186,46.4902,39.3388,32.3331,37.4165,35.4331
"HMI56_003344-T1",0,0,0,0,4.62292,13.4484,12.0342,8.19819,23.2348,0,26.3369,23.7133,21.4788,46.9291
"HMI56_003347-T1",39.3445,42.2053,39.6072,37.6677,43.575,46.3447,54.922,61.0802,24.9069,46.1273,48.4012,49.3553,45.0004,51.9513
"HMI56_003348-T1",5.5501,5.77506,5.85967,6.1907,8.14414,5.62048,11.444,10.2636,9.34989,13.246,12.6583,11.5256,10.495,10.2589
"HMI56_003354-T1",0,0,0,0.454224,0.679057,0.361356,0.212293,0.45997,0,0,0.176642,0.251544,0.411681,0.440837
"HMI56_003355-T1",12.2378,8.94439,23.0394,19.5891,17.1743,10.8792,20.0704,23.9446,4.15433,36.9226,25.3183,22.6078,20.585,34.6769
"HMI56_003356-T1",110.497,95.1037,109.022,82.6142,99.3742,116.549,41.8904,40.7257,111.146,173.607,168.4,154.12,131.09,200.538
"HMI56_003357-T1",18.1764,31.2717,53.224,33.3046,17.4508,18.4803,56.379,47.6503,95.9404,78.5484,111.375,122.704,102.253,153.799
"HMI56_003361-T1",13.7017,18.0618,18.6134,18.3805,18.6452,18.0617,50.7301,58.236,14.2915,32.687,19.7258,21.4528,21.8704,23.3883
"HMI56_003362-T1",2.02018,3.45374,0.772231,0.705118,3.41385,0,4.35341,3.97675,0.146545,1.06262,0.562593,0.603065,0.498938,0.878685
"HMI56_003369-T1",16.0733,1.15214,16.71,18.7776,11.3435,3.04578,36.0591,37.5577,44.9876,72.1394,51.2028,69.4115,51.2524,96.6141
"HMI56_003377-T1",0,0,0,0,0,0,0.835356,0,0,0,0,0,0,0
"HMI56_003380-T1",12.9938,8.72018,15.7188,16.7473,15.8474,6.90319,10.6459,8.9692,324.398,251.529,306.526,285.683,434.241,814.694
"HMI56_003384-T1",11.7784,10.7759,19.4202,12.3191,9.81445,11.3617,35.5028,38.9177,31.7655,42.8318,36.0628,33.8814,33.1619,54.7196
"HMI56_003389-T1",69.4508,60.3404,61.9436,69.2676,72.7316,68.3101,155.502,147.522,96.2536,107.115,129.655,137.184,101.98,128.221
"HMI56_003392-T1",0,1.58103,0,3.45495,0,0,0,0,0,0,0,0,0,0
"HMI56_003393-T1",0,0,0.333363,0.581923,0,0,0,0,0,0,0,0,0,0
"HMI56_003396-T1",33.0446,51.0323,97.9164,66.3171,78.6003,88.1456,98.6467,53.0784,73.2129,62.6891,96.5606,110.125,98.5201,103.774
"HMI56_003400-T1",0,1.20552,0,1.14176,1.18293,0.95543,1.68999,1.1095,1.37866,0,2.2456,1.07019,1.38353,1.63304
"HMI56_003402-T1",61.0083,40.0778,52.6658,43.4588,46.9212,52.191,85.3689,94.5359,49.3207,56.7731,71.4763,59.3701,62.4993,82.8888
"HMI56_003406-T1",16.0211,13.161,6.96652,20.8389,12.3662,9.50185,0.679252,0,0,0,0,0,0,0.655527
"HMI56_003408-T1",669.714,379.001,358.713,324.908,395.583,573.494,126.366,142.808,145.678,87.0411,186.632,194.895,90.3377,196.384
"HMI56_003415-T1",8.12489,3.10221,3.35819,4.18259,3.43648,5.59065,7.45262,8.61531,4.81845,4.26805,5.64721,6.03835,5.10456,5.16715
"HMI56_003421-T1",5.50923,5.91047,8.78942,12.6358,6.70852,7.87914,23.8922,26.55,9.23384,10.3432,15.8502,13.5431,10.9191,12.8207
"HMI56_003423-T1",33.2299,17.5217,24.7524,22.5915,31.7821,29.0785,15.1188,15.0769,17.6186,15.555,20.8199,25.4233,22.5653,31.4907
"HMI56_003429-T1",24.9963,17.0231,19.8586,25.5651,21.8497,24.6025,59.8834,60.7237,5.3764,18.466,22.0591,19.5221,19.319,19.9457
"HMI56_003430-T1",40.2838,32.6719,30.0786,32.3058,35.7776,36.104,122.133,126.567,17.8285,19.9869,26.7682,25.631,21.0496,26.1298
"HMI56_003434-T1",0,0,0,0,2.42662,0,1.5218,0,11.6606,0,13.5166,21.7665,14.2886,5.67726
"HMI56_003435-T1",44.1263,42.3139,57.5745,49.2039,35.5397,47.9708,90.5666,87.3027,82.0019,76.5938,85.7549,79.6527,63.3385,81.8625
"HMI56_003436-T1",21.5284,14.4062,13.5848,11.9555,17.5561,16.5688,44.3829,44.397,13.8804,24.8003,24.1017,22.73,22.7084,36.5878
"HMI56_003445-T1",2.47784,1.83116,5.01632,0.767879,4.27634,5.09787,6.05538,7.82214,2.77426,3.22904,2.02634,1.87799,1.08338,3.44614
"HMI56_003447-T1",71.9763,49.6633,49.5961,54.0059,57.7934,50.0585,1.93985,2.53271,1.63074,4.20585,4.45454,4.17574,3.86209,6.9364
"HMI56_003449-T1",30.0112,24.1965,20.9433,21.525,26.4634,27.2586,116.457,126.544,63.9363,89.2766,67.0247,67.115,76.8517,60.352
"HMI56_003455-T1",0,0,0.449331,1.99889,1.82556,0.97185,3.57622,2.03304,0.975756,1.15943,2.52182,5.553,3.35219,2.92234
"HMI56_003459-T1",1.19818,1.08753,1.99407,2.23505,1.5397,1.32003,2.62762,2.73566,1.94879,3.15692,3.86124,3.15999,4.34962,7.70782
"HMI56_003463-T1",33.1925,27.2485,41.9368,39.8291,29.6283,30.0768,57.7451,61.9021,62.56,86.1749,76.9033,71.8358,67.0314,61.416
"HMI56_003464-T1",50.9974,33.2975,53.5429,49.9793,42.5263,44.5269,64.657,74.722,56.4893,70.2267,83.0094,82.008,77.4978,101.771
"HMI56_003467-T1",76.7204,43.1865,60.8573,80.4936,52.1386,70.9524,60.3726,56.4681,113.964,122.748,148.116,129.693,111.181,131.172
"HMI56_003468-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_003472-T1",8.00735,3.622,9.34356,10.778,7.1287,11.2517,17.2782,19.5671,45.7365,57.9371,78.7345,75.2536,71.1919,109.376
"HMI56_003474-T1",1.71932,1.05604,3.69413,0.895449,2.2528,1.43157,12.454,10.3747,48.7813,47.6708,55.828,53.3063,46.0684,72.295
"HMI56_003478-T1",12.4561,8.22584,7.82729,8.43062,9.89514,8.55632,37.4157,46.6806,9.64436,12.8519,16.9647,16.303,12.901,20.504
"HMI56_003479-T1",175.903,122.404,130.342,194.645,113.196,123.506,7.53951,7.5302,2.53075,1.76984,2.48477,2.81314,2.58055,2.61572
"HMI56_003481-T1",0,0,0,20.1332,1.81555e-07,0,0.00126224,13.1702,0,117.296,0,0,0,15.9741
"HMI56_003488-T1",14.3165,71.4448,76.7186,84.2401,49.2253,48.1607,70.3917,75.7562,52.3115,24.3913,80.718,54.9689,82.1647,90.5399
"HMI56_003489-T1",6.28133,9.31781,9.85059,9.77602,7.68165,7.02035,55.9723,69.432,5.31154,18.1611,17.2809,12.1859,18.6029,17.9579
"HMI56_003490-T1",38.3653,37.1567,87.2224,76.6586,36.7836,39.4498,68.8005,65.6138,141.924,148.935,205.386,210.141,212.779,254.736
"HMI56_003491-T1",0,0,0,0,0.195939,0,1.37696,1.61121,1.19149,0,1.67279,1.3102,1.11083,1.79626
"HMI56_003493-T1",61.336,54.3263,81.9987,66.3871,58.1965,54.51,119.964,120.07,85.6244,106.293,120.309,107.444,99.9229,81.2126
"HMI56_003494-T1",12.8613,12.2027,21.9889,16.6696,14.3256,14.0312,23.4263,23.5914,34.8517,37.58,41.1622,38.3306,41.767,46.1649
"HMI56_003495-T1",672.36,455.85,372.728,307.764,602.402,593.355,342.326,341.685,348.869,333.223,442.413,468.994,412.725,946.314
"HMI56_003497-T1",2.09784,2.39326,3.37153,2.66377,1.47969,1.56556,13.7537,11.5572,5.45801,0,3.73611,3.88684,3.30985,3.94188
"HMI56_003498-T1",2.84867,3.0333,0,1.10945,1.57658,0,0,0,0,0,0,0,0,0
"HMI56_003500-T1",36.4512,22.5998,30.2425,28.0164,30.2919,28.3562,25.3898,27.6417,37.2992,47.8728,40.9873,42.8176,42.606,50.5126
"HMI56_003501-T1",2.64642,3.20424,5.8896,2.53195,5.34548,3.62259,18.2802,17.7802,8.84855,15.4427,11.1752,12.9652,11.2063,21.1004
"HMI56_003502-T1",8.55095,25.5829,91.1897,78.4235,18.4345,21.4187,171.041,168.118,202.943,232.322,113.229,108.418,151.43,76.6285
"HMI56_003504-T1",68.5948,43.5058,78.2273,77.3746,43.9206,57.299,102.223,115.035,111.901,123.672,105.223,107.715,97.9727,114.409
"HMI56_003508-T1",60.8481,44.8584,61.3612,49.246,49.0415,42.8052,63.9175,71.3921,84.2458,83.6305,107.601,102.057,94.675,111.94
"HMI56_003510-T1",43.0466,35.7388,43.2864,44.9294,42.0953,46.9263,17.6483,13.0711,39.9979,28.6734,63.882,62.6681,48.2352,59.2322
"HMI56_003511-T1",74.8448,64.0542,23.3673,38.1057,62.0609,42.4443,92.1131,165.412,39.9321,93.942,34.0971,20.5071,55.6382,46.6534
"HMI56_003513-T1",510.038,344.286,305.962,269.388,398.142,417.079,193.901,221.029,201.951,322.226,353.343,349.481,297.237,363.003
"HMI56_003515-T1",12.1658,5.37327,2.30535,4.88989,3.89144,10.625,13.1256,18.8748,11.096,7.04112,15.2712,10.5452,12.4133,24.6795
"HMI56_003518-T1",0,0.703158,2.61573,0.77941,0.645579,0.691456,2.47917,6.42912,14.397,2.79356,15.4721,13.4688,21.4417,37.576
"HMI56_003525-T1",238.698,186.8,211.699,179.922,230.219,224.395,190.091,169.1,282.943,346.963,388.752,427.336,384.775,694.924
"HMI56_003529-T1",395.483,267.136,230.518,303.299,240.936,246.397,297.913,230.988,253.515,139.258,346.171,306.145,277.187,244.565
"HMI56_003534-T1",7.21859,0,0,5.6564,0,0,0,0,0,0,0,0,0,2.28198
"HMI56_003536-T1",10.0085,13.0161,12.8277,4.67334,16.409,8.83668,25.1762,22.1996,22.0649,23.1403,28.8289,26.6278,28.0802,47.3516
"HMI56_003537-T1",6.19488,2.21356,14.7472,4.8629,7.74691,5.47073,61.3862,52.3965,22.1495,33.702,21.4782,37.5742,43.243,19.9553
"HMI56_003538-T1",30.4111,24.9,29.1471,31.3884,25.4313,28.7428,45.1984,42.0065,42.862,40.6199,60.899,55.0736,75.8363,108.014
"HMI56_003548-T1",562.609,591.264,589.851,693.968,609.93,541.327,692.144,634.501,1251.54,850.54,1581.86,1528.42,1302.14,1786.26
"HMI56_003552-T1",13.4948,12.7134,29.5178,24.8188,14.487,17.8527,22.1195,22.551,56.9127,84.2681,59.6302,68.849,59.7714,69.5045
"HMI56_003553-T1",14.2304,11.4679,24.8533,23.174,12.2961,15.5009,73.2261,72.8415,32.4164,36.197,34.5853,41.9571,38.0614,43.2523
"HMI56_003556-T1",0,0,0,1.94883,1.36012,0,0,0,0,0,0,0,0,0
"HMI56_003557-T1",0,0,0,0.60393,0,0.736883,0,0,0,0,0,0,0,0
"HMI56_003558-T1",37.0807,22.7428,33.9088,27.7935,31.1016,26.8042,35.1213,40.5974,45.6345,22.3927,63.0265,66.7539,58.5888,84.6661
"HMI56_003563-T1",58.1042,43.2117,40.1387,46.0868,61.1296,47.6932,59.6906,66.7445,26.4748,40.1243,34.6256,31.5413,37.1879,36.4951
"HMI56_003564-T1",15.5345,14.8486,30.3268,20.82,14.8541,16.6008,25.2798,21.8622,41.5764,42.9577,45.0507,38.9865,45.9419,52.468
"HMI56_003565-T1",0,0.204735,0.531504,0,0,0,1.45829,3.82449,3.15489,2.87196,22.83,17.8326,13.5723,16.4987
"HMI56_003569-T1",50.0023,34.6911,44.5047,45.2739,42.6883,43.9137,167.057,178.097,74.8649,85.9459,73.627,68.0741,63.3153,63.7761
"HMI56_003576-T1",9.99279,24.8007,28.1449,29.3981,20.4529,23.3245,121.462,111.883,54.4057,53.911,49.1375,58.5332,52.8133,45.9379
"HMI56_003584-T1",48.2004,33.6847,38.7318,42.5892,44.4243,36.9645,23.6604,26.7617,36.4931,44.9788,59.638,56.7597,52.2472,85.0245
"HMI56_003590-T1",10.7524,5.48182,10.8988,7.41489,9.3114,10.0093,16.3766,24.7843,15.8339,21.8027,19.9649,21.9899,15.7756,18.2766
"HMI56_003599-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI56_003601-T1",0,0,0,0,0,0,0.666756,0,0.572851,0,0,0,0,0
"HMI56_003603-T1",30.5353,18.2802,24.3979,28.1966,24.6451,22.2187,69.2851,106.756,34.4014,30.2957,43.4642,42.9912,36.9956,58.3348
"HMI56_003604-T1",0,10.4504,3.23071,2.07098,0.718864,0,3.16245,2.63684,0.513805,0,0,0,0,2.35475
"HMI56_003605-T1",31.3033,18.3911,17.5115,16.5966,23.2821,22.9164,48.8855,67.4934,20.1773,32.2158,33.053,33.7638,28.7511,64.8236
"HMI56_003608-T1",5.75962,25.6452,38.6837,53.0891,17.707,35.8027,66.7358,49.54,177.184,110.377,195.423,229.026,215.899,283.728
"HMI56_003610-T1",79.7,73.5722,92.1857,90.776,90.1463,79.6456,75.0705,75.495,64.5392,75.1199,82.9072,90.2743,69.9967,82.641
"HMI56_003611-T1",15.0435,16.92,21.6594,11.8974,13.9387,16.5931,26.8587,25.4383,22.0381,18.2603,29.2659,33.7402,28.6972,41.7285
"HMI56_003613-T1",118.961,60.6088,117.065,124.956,69.4272,60.9708,392.011,519.819,256.467,210.637,229.499,217.228,195.486,201.634
"HMI56_003614-T1",23.3777,24.7832,44.0519,42.2646,38.8387,40.813,284.857,380.35,74.3985,98.8288,70.8663,80.0484,85.903,86.0993
"HMI56_003615-T1",16.5089,15.387,16.5486,17.0983,20.2241,15.9056,57.0884,56.6119,20.4382,38.8306,29.7007,33.0097,27.7503,35.3023
"HMI56_003618-T1",5.88919,8.17477,7.31966,8.51315,6.13639,8.19263,25.3229,25.2225,8.24581,10.3194,13.1042,11.2614,10.7213,12.946
"HMI56_003622-T1",118.183,101.012,51.7776,92.5287,59.7334,16.8447,195.196,168.937,20.869,189.294,53.4778,13.8275,42.8607,24.6242
"HMI56_003623-T1",50.9899,35.686,54.6921,55.9973,47.3761,44.0156,72.2074,73.7673,39.5457,58.3098,53.3292,46.4245,58.063,62.3002
"HMI56_003625-T1",20.3108,22.5381,30.6519,41.5962,24.7334,22.9013,35.3991,38.6369,74.9712,80.4858,75.634,75.6174,65.5756,78.5875
"HMI56_003626-T1",383.804,245.178,356.108,323.974,308.953,324.822,395.893,375.04,511.621,483.916,579.842,583.727,503.482,551.771
"HMI56_003628-T1",0.8348,4.2037,5.208,3.21843,2.828,3.95163,9.7647,9.25705,16.7246,11.1671,17.6798,14.5566,11.5682,15.6983
"HMI56_003631-T1",0,0,0,0,0,1.47907,3.89361,2.70496,3.03146,0,2.83647,1.97646,4.29065,1.71286
"HMI56_003632-T1",0,0,20.9294,0,2.10888,0,20.8858,10.5286,18.7961,32.7638,7.33443,17.096,8.68276,7.29769
"HMI56_003633-T1",0,3.80275,0,2.0353,2.43028,1.46581,0,1.32848,0.450951,0,0,0.604764,0.469617,0
"HMI56_003635-T1",29.9814,17.0686,19.2372,22.94,22.5182,19.7364,51.5089,54.513,11.4944,17.4556,24.2371,29.026,23.8275,36.7631
"HMI56_003636-T1",0,0,6.49807,2.51063,2.09324,4.42194,1.26394,1.29109,10.6529,16.0678,36.6681,29.1318,24.5188,32.7551
"HMI56_003637-T1",57.7068,36.1087,57.1975,40.4953,40.0429,42.4491,91.8389,96.6095,56.0278,57.0889,74.6135,72.2744,69.7386,76.2004
"HMI56_003641-T1",94.9109,72.6815,72.67,43.4462,103.121,90.8585,199.907,217.486,73.6651,98.6557,101.863,118.769,67.7665,103.936
"HMI56_003643-T1",0,0,0,0,0,2.41184,0,0,0,0,0,0,0,0
"HMI56_003646-T1",83.0397,93.881,170.531,164.582,108.808,92.4148,86.6547,78.3133,250.743,175.678,192.27,178.745,227.047,167.468
"HMI56_003649-T1",0,0,0,1.40483,0,0.276984,0,0,0,0,0,0,0,0
"HMI56_003652-T1",34.8204,19.8397,9.78443,23.658,11.376,4.14052,92.9379,83.2568,60.0812,64.1011,36.7633,31.0648,18.1167,37.6161
"HMI56_003653-T1",20.4613,15.4215,45.3931,28.0667,23.4546,24.428,107.649,120.898,68.5339,91.7934,79.3439,80.8377,81.333,81.401
"HMI56_003665-T1",355.315,274.36,302.908,459.079,229.337,196.643,21.9913,14.3226,7.33701,6.47069,10.3661,8.98303,9.51476,12.4548
"HMI56_003670-T1",160.788,135.698,165.687,155.486,144.68,128.052,192.89,189.586,249.137,218.745,263.123,310.991,256.451,280.708
"HMI56_003671-T1",131.478,82.0757,77.7406,79.8388,132.041,101.849,90.4772,87.7138,33.5444,38.5881,77.2685,75.4074,60.9544,105.298
"HMI56_003672-T1",82.0955,206.18,108.988,166.901,120.84,178.326,662.699,505.335,286.131,244.069,185.193,167.8,177.288,210.619
"HMI56_003677-T1",15.6181,10.5032,46.8469,40.5317,13.3903,17.3088,26.5325,23.6721,17.0666,50.6511,23.8107,33.9613,44.8465,22.1863
"HMI56_003678-T1",142,131.097,137.813,141.201,141.153,165.239,332.297,363.938,204.653,141.299,253.12,267.715,218.442,234.478
"HMI56_003679-T1",68.3682,60.6659,71.1345,87.6467,130.856,100.271,247.329,239.893,118.924,201.258,249.266,230.919,499.469,312.009
"HMI56_003681-T1",59.9633,33.2955,60.3772,51.5933,48.5617,50.2576,166.945,184.535,36.9841,55.0405,54.1003,53.2124,51.47,66.7802
"HMI56_003688-T1",0,0,0,0.912329,0,0,0,0,0,0,0,0,0,0
"HMI56_003689-T1",0,0,0,1.60299,0,0,0,0,0,0,0,0,0,0
"HMI56_003695-T1",0.402582,0.491254,0.29646,0.271866,0.819715,1.30427,0.0662975,0,0.174289,0.848708,0.222436,0.0774363,0.19282,0.55763
"HMI56_003700-T1",115.407,166.293,270.002,209.5,147.067,152.017,158.788,196.393,580.988,567.027,523.31,446.837,488.035,290.836
